date,currency,tenor,floating_rate,rate
2021-12-31,AUD,3Y,3M BBSW,1.267547581521484
2021-12-30,AUD,3Y,3M BBSW,1.260033643927625
2021-12-29,AUD,3Y,3M BBSW,1.21142455585964
2021-12-24,AUD,3Y,3M BBSW,1.239950578588375
2021-12-23,AUD,3Y,3M BBSW,1.264950918846258
2021-12-22,AUD,3Y,3M BBSW,1.26385418013018
2021-12-21,AUD,3Y,3M BBSW,1.311451742957122
2021-12-20,AUD,3Y,3M BBSW,1.313797073667694
2021-12-17,AUD,3Y,3M BBSW,1.344960227570218
2021-12-16,AUD,3Y,3M BBSW,1.342457810376148
2021-12-15,AUD,3Y,3M BBSW,1.268521866557736
2021-12-14,AUD,3Y,3M BBSW,1.238453073691612
2021-12-13,AUD,3Y,3M BBSW,1.259996540538447
2021-12-10,AUD,3Y,3M BBSW,1.25995441713101
2021-12-09,AUD,3Y,3M BBSW,1.286954156486383
2021-12-08,AUD,3Y,3M BBSW,1.363760592926858
2021-12-07,AUD,3Y,3M BBSW,1.29518137589462
2021-12-06,AUD,3Y,3M BBSW,1.302497324210072
2021-12-03,AUD,3Y,3M BBSW,1.269963299691339
2021-12-02,AUD,3Y,3M BBSW,1.353754828094144
2021-12-01,AUD,3Y,3M BBSW,1.342585986739104
2021-11-30,AUD,3Y,3M BBSW,1.311165503912156
2021-11-29,AUD,3Y,3M BBSW,1.329993497694136
2021-11-26,AUD,3Y,3M BBSW,1.251162608597046
2021-11-25,AUD,3Y,3M BBSW,1.40374795903432
2021-11-24,AUD,3Y,3M BBSW,1.37375199756163
2021-11-23,AUD,3Y,3M BBSW,1.44243889018748
2021-11-22,AUD,3Y,3M BBSW,1.367498867141855
2021-11-19,AUD,3Y,3M BBSW,1.332457782271156
2021-11-18,AUD,3Y,3M BBSW,1.314953629838352
2021-11-17,AUD,3Y,3M BBSW,1.31630395125139
2021-11-16,AUD,3Y,3M BBSW,1.338817464534958
2021-11-15,AUD,3Y,3M BBSW,1.293800998963973
2021-11-12,AUD,3Y,3M BBSW,1.301159889824044
2021-11-11,AUD,3Y,3M BBSW,1.301155270400478
2021-11-10,AUD,3Y,3M BBSW,1.166439465833513
2021-11-09,AUD,3Y,3M BBSW,1.162924333780087
2021-11-08,AUD,3Y,3M BBSW,1.147499140449552
2021-11-05,AUD,3Y,3M BBSW,1.199955713723635
2021-11-04,AUD,3Y,3M BBSW,1.24995278398734
2021-11-03,AUD,3Y,3M BBSW,1.150149751729787
2021-11-02,AUD,3Y,3M BBSW,1.267739897193172
2021-11-01,AUD,3Y,3M BBSW,1.301196202686377
2021-10-29,AUD,3Y,3M BBSW,1.341173950219013
2021-10-28,AUD,3Y,3M BBSW,1.426156186158779
2021-10-27,AUD,3Y,3M BBSW,1.176419471070253
2021-10-26,AUD,3Y,3M BBSW,0.9770352577572129
2021-10-25,AUD,3Y,3M BBSW,0.9374936304141817
2021-10-22,AUD,3Y,3M BBSW,0.9511781676004061
2021-10-21,AUD,3Y,3M BBSW,0.9237801142293847
2021-10-20,AUD,3Y,3M BBSW,0.8916809537085062
2021-10-19,AUD,3Y,3M BBSW,0.9045782209706094
2021-10-18,AUD,3Y,3M BBSW,0.899999509669767
2021-10-15,AUD,3Y,3M BBSW,0.7925072133965001
2021-10-14,AUD,3Y,3M BBSW,0.6887958323409111
2021-10-13,AUD,3Y,3M BBSW,0.6856705330796918
2021-10-12,AUD,3Y,3M BBSW,0.7037337595876005
2021-10-11,AUD,3Y,3M BBSW,0.673800000017144
2021-10-08,AUD,3Y,3M BBSW,0.6599889757758541
2021-10-07,AUD,3Y,3M BBSW,0.5819637105045204
2021-10-06,AUD,3Y,3M BBSW,0.5514964748657057
2021-10-05,AUD,3Y,3M BBSW,0.542332062192263
2021-10-01,AUD,3Y,3M BBSW,0.5299893011957602
2021-09-30,AUD,3Y,3M BBSW,0.5162073424211235
2021-09-29,AUD,3Y,3M BBSW,0.5145382559226128
2021-09-28,AUD,3Y,3M BBSW,0.5190622699133479
2021-09-27,AUD,3Y,3M BBSW,0.48749839151957175
2021-09-24,AUD,3Y,3M BBSW,0.48749151565752175
2021-09-23,AUD,3Y,3M BBSW,0.4311928028304969
2021-09-22,AUD,3Y,3M BBSW,0.417120576439587
2021-09-21,AUD,3Y,3M BBSW,0.41804378627005023
2021-09-20,AUD,3Y,3M BBSW,0.43119994243683696
2021-09-17,AUD,3Y,3M BBSW,0.4311955016560294
2021-09-16,AUD,3Y,3M BBSW,0.41379463960492235
2021-09-15,AUD,3Y,3M BBSW,0.3944340564038109
2021-09-14,AUD,3Y,3M BBSW,0.4302558936132797
2021-09-13,AUD,3Y,3M BBSW,0.4269998321335514
2021-09-10,AUD,3Y,3M BBSW,0.4179943196049699
2021-09-09,AUD,3Y,3M BBSW,0.44499286263294513
2021-09-08,AUD,3Y,3M BBSW,0.44459490801843604
2021-09-07,AUD,3Y,3M BBSW,0.4479900648873869
2021-09-06,AUD,3Y,3M BBSW,0.42879994356223516
2021-09-03,AUD,3Y,3M BBSW,0.42999544046270455
2021-09-02,AUD,3Y,3M BBSW,0.4237945559373978
2021-09-01,AUD,3Y,3M BBSW,0.4396004943326745
2021-08-31,AUD,3Y,3M BBSW,0.404065602929008
2021-08-30,AUD,3Y,3M BBSW,0.4125000000043444
2021-08-27,AUD,3Y,3M BBSW,0.43249671523913036
2021-08-26,AUD,3Y,3M BBSW,0.41619594924659464
2021-08-25,AUD,3Y,3M BBSW,0.4134211695941459
2021-08-24,AUD,3Y,3M BBSW,0.3831050678649122
2021-08-23,AUD,3Y,3M BBSW,0.3712000000033362
2021-08-20,AUD,3Y,3M BBSW,0.3549977399396001
2021-08-19,AUD,3Y,3M BBSW,0.3761966875905194
2021-08-18,AUD,3Y,3M BBSW,0.3858465285859647
2021-08-17,AUD,3Y,3M BBSW,0.386798415538523
2021-08-16,AUD,3Y,3M BBSW,0.403700000004379
2021-08-13,AUD,3Y,3M BBSW,0.4211968170900099
2021-08-12,AUD,3Y,3M BBSW,0.4237957840485629
2021-08-11,AUD,3Y,3M BBSW,0.4483890675195428
2021-08-10,AUD,3Y,3M BBSW,0.4404018207418859
2021-08-09,AUD,3Y,3M BBSW,0.4550000000047131
2021-08-06,AUD,3Y,3M BBSW,0.4499956341892767
2021-08-05,AUD,3Y,3M BBSW,0.39214092137258816
2021-08-04,AUD,3Y,3M BBSW,0.3843000792028015
2021-08-03,AUD,3Y,3M BBSW,0.3527403068252894
2021-07-30,AUD,3Y,3M BBSW,0.3649996871734524
2021-07-29,AUD,3Y,3M BBSW,0.3511981701718341
2021-07-28,AUD,3Y,3M BBSW,0.3684632658778278
2021-07-27,AUD,3Y,3M BBSW,0.3781125108159304
2021-07-26,AUD,3Y,3M BBSW,0.3861976353092575
2021-07-23,AUD,3Y,3M BBSW,0.39499720156295043
2021-07-22,AUD,3Y,3M BBSW,0.3837964470062582
2021-07-21,AUD,3Y,3M BBSW,0.3796530341270646
2021-07-20,AUD,3Y,3M BBSW,0.3718238992554291
2021-07-19,AUD,3Y,3M BBSW,0.4238000000039665
2021-07-16,AUD,3Y,3M BBSW,0.4249967808901279
2021-07-15,AUD,3Y,3M BBSW,0.4088028889294392
2021-07-14,AUD,3Y,3M BBSW,0.42341616162673534
2021-07-13,AUD,3Y,3M BBSW,0.3917877334834091
2021-07-12,AUD,3Y,3M BBSW,0.3875000000053547
2021-07-09,AUD,3Y,3M BBSW,0.4249964926529185
2021-07-08,AUD,3Y,3M BBSW,0.4461945319497972
2021-07-07,AUD,3Y,3M BBSW,0.474563426354602
2021-07-06,AUD,3Y,3M BBSW,0.48791385463062104
2021-07-05,AUD,3Y,3M BBSW,0.46620000000593065
2021-07-02,AUD,3Y,3M BBSW,0.4537944488976167
2021-07-01,AUD,3Y,3M BBSW,0.48379003898273976
2021-06-30,AUD,3Y,3M BBSW,0.4746620194427946
2021-06-29,AUD,3Y,3M BBSW,0.4679240761572095
2021-06-28,AUD,3Y,3M BBSW,0.47499989463371184
2021-06-25,AUD,3Y,3M BBSW,0.4874917014778202
2021-06-24,AUD,3Y,3M BBSW,0.4399917523139829
2021-06-23,AUD,3Y,3M BBSW,0.4520838149305612
2021-06-22,AUD,3Y,3M BBSW,0.4804315398250245
2021-06-21,AUD,3Y,3M BBSW,0.4800000000100144
2021-06-18,AUD,3Y,3M BBSW,0.4911951465001492
2021-06-17,AUD,3Y,3M BBSW,0.39869535700473013
2021-06-16,AUD,3Y,3M BBSW,0.3247025458440515
2021-06-15,AUD,3Y,3M BBSW,0.3180076914463068
2021-06-11,AUD,3Y,3M BBSW,0.3109977363943122
2021-06-10,AUD,3Y,3M BBSW,0.3087170555805537
2021-06-09,AUD,3Y,3M BBSW,0.322412485346657
2021-06-08,AUD,3Y,3M BBSW,0.3440650109818283
2021-06-07,AUD,3Y,3M BBSW,0.3412000000064613
2021-06-04,AUD,3Y,3M BBSW,0.3499975105150966
2021-06-03,AUD,3Y,3M BBSW,0.3299968413903315
2021-06-02,AUD,3Y,3M BBSW,0.3634668694096683
2021-06-01,AUD,3Y,3M BBSW,0.3768177609084912
2021-05-31,AUD,3Y,3M BBSW,0.3712000000284234
2021-05-28,AUD,3Y,3M BBSW,0.3674984421073071
2021-05-27,AUD,3Y,3M BBSW,0.3237981982104905
2021-05-26,AUD,3Y,3M BBSW,0.3109161063886884
2021-05-25,AUD,3Y,3M BBSW,0.3194188144765092
2021-05-24,AUD,3Y,3M BBSW,0.3224987392106818
2021-05-21,AUD,3Y,3M BBSW,0.3287986254582698
2021-05-20,AUD,3Y,3M BBSW,0.3324981479682593
2021-05-19,AUD,3Y,3M BBSW,0.3396898337150497
2021-05-18,AUD,3Y,3M BBSW,0.3282028740278806
2021-05-17,AUD,3Y,3M BBSW,0.317498708869366
2021-05-14,AUD,3Y,3M BBSW,0.3174990506521431
2021-05-13,AUD,3Y,3M BBSW,0.3199982873061325
2021-05-12,AUD,3Y,3M BBSW,0.3085183390994894
2021-05-11,AUD,3Y,3M BBSW,0.311932386335758
2021-05-10,AUD,3Y,3M BBSW,0.3199987564732151
2021-05-07,AUD,3Y,3M BBSW,0.3236982848728507
2021-05-06,AUD,3Y,3M BBSW,0.3287977235531106
2021-05-05,AUD,3Y,3M BBSW,0.3359927028333959
2021-05-04,AUD,3Y,3M BBSW,0.3244097487600766
2021-05-03,AUD,3Y,3M BBSW,0.3224987351465248
2021-04-30,AUD,3Y,3M BBSW,0.3200001693038322
2021-04-29,AUD,3Y,3M BBSW,0.3249981432686563
2021-04-28,AUD,3Y,3M BBSW,0.3159115304199655
2021-04-27,AUD,3Y,3M BBSW,0.3294015968584338
2021-04-26,AUD,3Y,3M BBSW,0.328797752608825
2021-04-23,AUD,3Y,3M BBSW,0.3324980505743983
2021-04-22,AUD,3Y,3M BBSW,0.316197302482861
2021-04-21,AUD,3Y,3M BBSW,0.3197080747094377
2021-04-20,AUD,3Y,3M BBSW,0.3294015944338136
2021-04-19,AUD,3Y,3M BBSW,0.3212000000075443
2021-04-16,AUD,3Y,3M BBSW,0.3287980402859561
2021-04-15,AUD,3Y,3M BBSW,0.3275020679849589
2021-04-14,AUD,3Y,3M BBSW,0.3209090255837449
2021-04-13,AUD,3Y,3M BBSW,0.3232127908357637
2021-04-12,AUD,3Y,3M BBSW,0.3012000000069931
2021-04-09,AUD,3Y,3M BBSW,0.3061981565194053
2021-04-08,AUD,3Y,3M BBSW,0.3024972912196846
2021-04-07,AUD,3Y,3M BBSW,0.3110148714125311
2021-04-06,AUD,3Y,3M BBSW,0.3294016144046751
2021-04-01,AUD,3Y,3M BBSW,0.3434836853331721
2021-03-31,AUD,3Y,3M BBSW,0.3621866290569702
2021-03-30,AUD,3Y,3M BBSW,0.3343071394200217
2021-03-29,AUD,3Y,3M BBSW,0.2827564981147623
2021-03-26,AUD,3Y,3M BBSW,0.2924978587401691
2021-03-25,AUD,3Y,3M BBSW,0.2811969519207025
2021-03-24,AUD,3Y,3M BBSW,0.2672542349851387
2021-03-23,AUD,3Y,3M BBSW,0.2894719237054751
2021-03-22,AUD,3Y,3M BBSW,0.311299819061249
2021-03-19,AUD,3Y,3M BBSW,0.3112986599484769
2021-03-18,AUD,3Y,3M BBSW,0.3287978332547472
2021-03-17,AUD,3Y,3M BBSW,0.2959292031794999
2021-03-16,AUD,3Y,3M BBSW,0.3006526898126909
2021-03-15,AUD,3Y,3M BBSW,0.3370000000293333
2021-03-12,AUD,3Y,3M BBSW,0.3239976819904049
2021-03-11,AUD,3Y,3M BBSW,0.3039976828845298
2021-03-10,AUD,3Y,3M BBSW,0.3267005060021238
2021-03-09,AUD,3Y,3M BBSW,0.3563516314387432
2021-03-08,AUD,3Y,3M BBSW,0.3675000000101566
2021-03-05,AUD,3Y,3M BBSW,0.3462983409061305
2021-03-04,AUD,3Y,3M BBSW,0.3799969275240147
2021-03-03,AUD,3Y,3M BBSW,0.2860382761916444
2021-03-02,AUD,3Y,3M BBSW,0.2956617672652942
2021-03-01,AUD,3Y,3M BBSW,0.2812000000059128
2021-02-26,AUD,3Y,3M BBSW,0.3411969799766923
2021-02-25,AUD,3Y,3M BBSW,0.2722513489977058
2021-02-24,AUD,3Y,3M BBSW,0.2407624958838634
2021-02-23,AUD,3Y,3M BBSW,0.2274998030487925
2021-02-22,AUD,3Y,3M BBSW,0.2711993622254885
2021-02-19,AUD,3Y,3M BBSW,0.2211987136275781
2021-02-18,AUD,3Y,3M BBSW,0.173641416740148
2021-02-17,AUD,3Y,3M BBSW,0.1784752473446036
2021-02-16,AUD,3Y,3M BBSW,0.152499904792271
2021-02-15,AUD,3Y,3M BBSW,0.1499999119178946
2021-02-12,AUD,3Y,3M BBSW,0.1374994928981542
2021-02-11,AUD,3Y,3M BBSW,0.1310802817797378
2021-02-10,AUD,3Y,3M BBSW,0.1372500397648319
2021-02-09,AUD,3Y,3M BBSW,0.1424999193784727
2021-02-08,AUD,3Y,3M BBSW,0.1424998051362612
2021-02-05,AUD,3Y,3M BBSW,0.1387993791315822
2021-02-04,AUD,3Y,3M BBSW,0.1460665983191989
2021-02-03,AUD,3Y,3M BBSW,0.1409433392604145
2021-02-02,AUD,3Y,3M BBSW,0.1524999108271984
2021-02-01,AUD,3Y,3M BBSW,0.1587997277598125
2021-01-29,AUD,3Y,3M BBSW,0.158799427818454
2021-01-28,AUD,3Y,3M BBSW,0.1548585792870944
2021-01-27,AUD,3Y,3M BBSW,0.1559161465140197
2021-01-25,AUD,3Y,3M BBSW,0.1587997738132444
2021-01-22,AUD,3Y,3M BBSW,0.1561991476101504
2021-01-21,AUD,3Y,3M BBSW,0.1510620498354216
2021-01-20,AUD,3Y,3M BBSW,0.1509252082033684
2021-01-19,AUD,3Y,3M BBSW,0.1488000000007983
2021-01-18,AUD,3Y,3M BBSW,0.1449998903594596
2021-01-15,AUD,3Y,3M BBSW,0.1462005263962004
2021-01-14,AUD,3Y,3M BBSW,0.1473659845940444
2021-01-13,AUD,3Y,3M BBSW,0.1497273805191701
2021-01-12,AUD,3Y,3M BBSW,0.1525000000008602
2021-01-11,AUD,3Y,3M BBSW,0.151199914239777
2021-01-08,AUD,3Y,3M BBSW,0.153799107656978
2021-01-07,AUD,3Y,3M BBSW,0.1473651283388957
2021-01-06,AUD,3Y,3M BBSW,0.135952373289069
2021-01-05,AUD,3Y,3M BBSW,0.1274999447663939
2021-01-04,AUD,3Y,3M BBSW,0.1411998472884763
2020-12-31,AUD,3Y,3M BBSW,0.1452647286717848
2020-12-30,AUD,3Y,3M BBSW,0.1451322738674633
2020-12-29,AUD,3Y,3M BBSW,0.1425000000118977
2020-12-24,AUD,3Y,3M BBSW,0.1483939526431055
2020-12-23,AUD,3Y,3M BBSW,0.1333141495523746
2020-12-22,AUD,3Y,3M BBSW,0.1449999435651935
2020-12-21,AUD,3Y,3M BBSW,0.1649999108141859
2020-12-18,AUD,3Y,3M BBSW,0.1761991389049602
2020-12-17,AUD,3Y,3M BBSW,0.1748400804617824
2020-12-16,AUD,3Y,3M BBSW,0.1646998734894742
2020-12-15,AUD,3Y,3M BBSW,0.1580000000005584
2020-12-14,AUD,3Y,3M BBSW,0.1569999144953513
2020-12-11,AUD,3Y,3M BBSW,0.1504992395780318
2020-12-10,AUD,3Y,3M BBSW,0.1493633195911812
2020-12-09,AUD,3Y,3M BBSW,0.1472316218839284
2020-12-08,AUD,3Y,3M BBSW,0.1425000000007319
2020-12-07,AUD,3Y,3M BBSW,0.143699935137798
2020-12-04,AUD,3Y,3M BBSW,0.1487993744519942
2020-12-03,AUD,3Y,3M BBSW,0.1373744069702389
2020-12-02,AUD,3Y,3M BBSW,0.1385474235234416
2020-12-01,AUD,3Y,3M BBSW,0.1338000000004741
2020-11-30,AUD,3Y,3M BBSW,0.1337999715937704
2020-11-27,AUD,3Y,3M BBSW,0.1274996095099029
2020-11-26,AUD,3Y,3M BBSW,0.1298812781249554
2020-11-25,AUD,3Y,3M BBSW,0.1297634826230281
2020-11-24,AUD,3Y,3M BBSW,0.1275000000004616
2020-11-23,AUD,3Y,3M BBSW,0.1274999921253294
2020-11-20,AUD,3Y,3M BBSW,0.1224995146380528
2020-11-19,AUD,3Y,3M BBSW,0.1248858481990963
2020-11-18,AUD,3Y,3M BBSW,0.11598854617155048
2020-11-17,AUD,3Y,3M BBSW,0.1125000000002807
2020-11-16,AUD,3Y,3M BBSW,0.10499999336795009
2020-11-13,AUD,3Y,3M BBSW,0.1074996302860988
2020-11-12,AUD,3Y,3M BBSW,0.11239727303465928
2020-11-11,AUD,3Y,3M BBSW,0.12477255598397101
2020-11-10,AUD,3Y,3M BBSW,0.102500000000312
2020-11-09,AUD,3Y,3M BBSW,7.49999973659074
2020-11-06,AUD,3Y,3M BBSW,7.4999783115344
2020-11-05,AUD,3Y,3M BBSW,7.61304017403281
2020-11-04,AUD,3Y,3M BBSW,8.484524953259081
2020-11-03,AUD,3Y,3M BBSW,7.00000000001081
2020-11-02,AUD,3Y,3M BBSW,9.62999799503705
2020-10-30,AUD,3Y,3M BBSW,9.500005593218901
2020-10-29,AUD,3Y,3M BBSW,9.24155869792549
2020-10-28,AUD,3Y,3M BBSW,9.233159829705349
2020-10-27,AUD,3Y,3M BBSW,9.0000000000211
2020-10-26,AUD,3Y,3M BBSW,8.99999340038138
2020-10-23,AUD,3Y,3M BBSW,9.49996854516254
2020-10-22,AUD,3Y,3M BBSW,9.24154745989419
2020-10-21,AUD,3Y,3M BBSW,9.362923322436439
2020-10-20,AUD,3Y,3M BBSW,9.75000000002012
2020-10-19,AUD,3Y,3M BBSW,0.1150000000001868
2020-10-16,AUD,3Y,3M BBSW,0.1049996527143024
2020-10-15,AUD,3Y,3M BBSW,0.12307717915998048
2020-10-14,AUD,3Y,3M BBSW,0.12298009452541799
2020-10-13,AUD,3Y,3M BBSW,0.123800000000206
2020-10-12,AUD,3Y,3M BBSW,0.1338000000002542
2020-10-09,AUD,3Y,3M BBSW,0.1287994440151617
2020-10-08,AUD,3Y,3M BBSW,0.1210891671028311
2020-10-07,AUD,3Y,3M BBSW,0.1109974054865008
2020-10-06,AUD,3Y,3M BBSW,0.1375000000002652
2020-10-02,AUD,3Y,3M BBSW,0.141070595961108
2020-10-01,AUD,3Y,3M BBSW,0.1409423520876338
2020-09-30,AUD,3Y,3M BBSW,0.1376253964530314
2020-09-29,AUD,3Y,3M BBSW,0.1350000000001801
2020-09-28,AUD,3Y,3M BBSW,0.1361998902506278
2020-09-25,AUD,3Y,3M BBSW,0.126199224119166
2020-09-24,AUD,3Y,3M BBSW,0.1298812063340298
2020-09-23,AUD,3Y,3M BBSW,0.1347544582062217
2020-09-22,AUD,3Y,3M BBSW,0.1674999280115326
2020-09-21,AUD,3Y,3M BBSW,0.16119996570364
2020-09-18,AUD,3Y,3M BBSW,0.1636992032760187
2020-09-17,AUD,3Y,3M BBSW,0.1473653507443779
2020-09-16,AUD,3Y,3M BBSW,0.133556605346689
2020-09-15,AUD,3Y,3M BBSW,0.145000000000223
2020-09-14,AUD,3Y,3M BBSW,0.1597999202594586
2020-09-11,AUD,3Y,3M BBSW,0.1601990940844112
2020-09-10,AUD,3Y,3M BBSW,0.1678464925492052
2020-09-09,AUD,3Y,3M BBSW,0.1704895073874973
2020-09-08,AUD,3Y,3M BBSW,0.1788000000006135
2020-09-07,AUD,3Y,3M BBSW,0.1799999576726236
2020-09-04,AUD,3Y,3M BBSW,0.1749991009701981
2020-09-03,AUD,3Y,3M BBSW,0.1723424992535072
2020-09-02,AUD,3Y,3M BBSW,0.1808706533868085
2020-09-01,AUD,3Y,3M BBSW,0.2025000000007042
2020-08-31,AUD,3Y,3M BBSW,0.1937001060587511
2020-08-28,AUD,3Y,3M BBSW,0.1924993033450072
2020-08-27,AUD,3Y,3M BBSW,0.1898264198673862
2020-08-26,AUD,3Y,3M BBSW,0.19833843117848937
2020-08-25,AUD,3Y,3M BBSW,0.1924997565164392
2020-08-24,AUD,3Y,3M BBSW,0.197500000000542
2020-08-21,AUD,3Y,3M BBSW,0.1987990589649376
2020-08-20,AUD,3Y,3M BBSW,0.20860905178645997
2020-08-19,AUD,3Y,3M BBSW,0.2109155135298513
2020-08-18,AUD,3Y,3M BBSW,0.2087997217307513
2020-08-17,AUD,3Y,3M BBSW,0.2225000000006107
2020-08-14,AUD,3Y,3M BBSW,0.21999964581506268
2020-08-13,AUD,3Y,3M BBSW,0.2086090529577165
2020-08-12,AUD,3Y,3M BBSW,0.2071224336533946
2020-08-11,AUD,3Y,3M BBSW,0.1986997512781457
2020-08-10,AUD,3Y,3M BBSW,0.1925000000002598
2020-08-07,AUD,3Y,3M BBSW,0.1923240571787381
2020-08-06,AUD,3Y,3M BBSW,0.1946446782551833
2020-08-05,AUD,3Y,3M BBSW,0.19815836076524398
2020-08-04,AUD,3Y,3M BBSW,0.1999997511202472
2020-07-31,AUD,3Y,3M BBSW,0.1975010307378955
2020-07-30,AUD,3Y,3M BBSW,0.2085107472332436
2020-07-29,AUD,3Y,3M BBSW,0.2096180599907633
2020-07-28,AUD,3Y,3M BBSW,0.22619967190636397
2020-07-27,AUD,3Y,3M BBSW,0.2150000000005938
2020-07-24,AUD,3Y,3M BBSW,0.2086989823900393
2020-07-23,AUD,3Y,3M BBSW,0.2098078015242224
2020-07-22,AUD,3Y,3M BBSW,0.2121129829518713
2020-07-21,AUD,3Y,3M BBSW,0.2099996903183156
2020-07-20,AUD,3Y,3M BBSW,0.2050000000005266
2020-07-17,AUD,3Y,3M BBSW,0.21249898692160188
2020-07-16,AUD,3Y,3M BBSW,0.21230551741955
2020-07-15,AUD,3Y,3M BBSW,0.2220234412926566
2020-07-14,AUD,3Y,3M BBSW,0.21130012623545824
2020-07-13,AUD,3Y,3M BBSW,0.1950000000006647
2020-07-10,AUD,3Y,3M BBSW,0.1849991801268373
2020-07-09,AUD,3Y,3M BBSW,0.20351353060964497
2020-07-08,AUD,3Y,3M BBSW,0.2058242682316018
2020-07-07,AUD,3Y,3M BBSW,0.21749892077910776
2020-07-06,AUD,3Y,3M BBSW,0.22620000000066817
2020-07-03,AUD,3Y,3M BBSW,0.2237984367716779
2020-07-02,AUD,3Y,3M BBSW,0.2272909626562669
2020-07-01,AUD,3Y,3M BBSW,0.2357691761949554
2020-06-30,AUD,3Y,3M BBSW,0.2324999610272885
2020-06-29,AUD,3Y,3M BBSW,0.2313000000006653
2020-06-26,AUD,3Y,3M BBSW,0.23249786483893886
2020-06-25,AUD,3Y,3M BBSW,0.23728165098612428
2020-06-24,AUD,3Y,3M BBSW,0.2407609575663667
2020-06-23,AUD,3Y,3M BBSW,0.23620000000011654
2020-06-22,AUD,3Y,3M BBSW,0.23379984170848808
2020-06-19,AUD,3Y,3M BBSW,0.23879845640254022
2020-06-18,AUD,3Y,3M BBSW,0.233585978930579
2020-06-17,AUD,3Y,3M BBSW,0.23087928997882862
2020-06-16,AUD,3Y,3M BBSW,0.2600000000012464
2020-06-15,AUD,3Y,3M BBSW,0.2650000000046941
2020-06-12,AUD,3Y,3M BBSW,0.2672547778410857
2020-06-11,AUD,3Y,3M BBSW,0.2645168592145117
2020-06-10,AUD,3Y,3M BBSW,0.2854207883815497
2020-06-09,AUD,3Y,3M BBSW,0.2838000000074083
2020-06-05,AUD,3Y,3M BBSW,0.2824978308920391
2020-06-04,AUD,3Y,3M BBSW,0.2772457577601562
2020-06-03,AUD,3Y,3M BBSW,0.262022689525401
2020-06-02,AUD,3Y,3M BBSW,0.2625000000009126
2020-06-01,AUD,3Y,3M BBSW,0.2725000000009528
2020-05-29,AUD,3Y,3M BBSW,0.2749992383205221
2020-05-28,AUD,3Y,3M BBSW,0.2660570864225602
2020-05-27,AUD,3Y,3M BBSW,0.2645179747015825
2020-05-26,AUD,3Y,3M BBSW,0.2674989084150654
2020-05-25,AUD,3Y,3M BBSW,0.2699994880021251
2020-05-22,AUD,3Y,3M BBSW,0.2574990386738803
2020-05-21,AUD,3Y,3M BBSW,0.2247945596234261
2020-05-20,AUD,3Y,3M BBSW,0.23207675873380956
2020-05-19,AUD,3Y,3M BBSW,0.2249991928268632
2020-05-18,AUD,3Y,3M BBSW,0.20499962887300446
2020-05-15,AUD,3Y,3M BBSW,0.2050004535248204
2020-05-14,AUD,3Y,3M BBSW,0.1948226122377872
2020-05-13,AUD,3Y,3M BBSW,0.2207973332447915
2020-05-12,AUD,3Y,3M BBSW,0.22619918184964308
2020-05-11,AUD,3Y,3M BBSW,0.2930992490664311
2020-05-08,AUD,3Y,3M BBSW,0.2299992530403832
2020-05-07,AUD,3Y,3M BBSW,0.2584637293825045
2020-05-06,AUD,3Y,3M BBSW,0.260724578470849
2020-05-05,AUD,3Y,3M BBSW,0.2712988646316461
2020-05-04,AUD,3Y,3M BBSW,0.2774994283043036
2020-05-01,AUD,3Y,3M BBSW,0.281198267578174
2020-04-30,AUD,3Y,3M BBSW,0.2955374280824103
2020-04-29,AUD,3Y,3M BBSW,0.3127826277760929
2020-04-28,AUD,3Y,3M BBSW,0.308799262372058
2020-04-27,AUD,3Y,3M BBSW,0.3137000000013209
2020-04-24,AUD,3Y,3M BBSW,0.3174976780978441
2020-04-23,AUD,3Y,3M BBSW,0.3222044649294979
2020-04-22,AUD,3Y,3M BBSW,0.3194181328046983
2020-04-21,AUD,3Y,3M BBSW,0.3161992720577739
2020-04-20,AUD,3Y,3M BBSW,0.3187000000012964
2020-04-17,AUD,3Y,3M BBSW,0.3268974807340615
2020-04-16,AUD,3Y,3M BBSW,0.3309963891502624
2020-04-15,AUD,3Y,3M BBSW,0.3636534273543604
2020-04-14,AUD,3Y,3M BBSW,0.3712004286722692
2020-04-09,AUD,3Y,3M BBSW,0.3842988498290712
2020-04-08,AUD,3Y,3M BBSW,0.3814591937587174
2020-04-07,AUD,3Y,3M BBSW,0.35241884512908
2020-04-06,AUD,3Y,3M BBSW,0.3350000000186127
2020-04-03,AUD,3Y,3M BBSW,0.3299964587134475
2020-04-02,AUD,3Y,3M BBSW,0.344681898992118
2020-04-01,AUD,3Y,3M BBSW,0.3505597552124911
2020-03-31,AUD,3Y,3M BBSW,0.3825004704806328
2020-03-30,AUD,3Y,3M BBSW,0.3700000000016711
2020-03-27,AUD,3Y,3M BBSW,0.3887958664401877
2020-03-26,AUD,3Y,3M BBSW,0.4021291289937476
2020-03-25,AUD,3Y,3M BBSW,0.47413159201279526
2020-03-24,AUD,3Y,3M BBSW,0.4724962507281428
2020-03-23,AUD,3Y,3M BBSW,0.4538000000098744
2020-03-20,AUD,3Y,3M BBSW,0.4799958368695996
2020-03-19,AUD,3Y,3M BBSW,0.4745644225103377
2020-03-18,AUD,3Y,3M BBSW,0.6014043753266841
2020-03-17,AUD,3Y,3M BBSW,0.6124953766171951
2020-03-16,AUD,3Y,3M BBSW,0.545000000002482
